"Année","Entité administrative","Type de production","Filière de production","Filière détaillée","Valeur","Unite"
"2007","EMBRUN (05)","Thermique","Filières EnR et autres","Toutes","7703.6","MWh PCI"
"2007","ENCHASTRAYES (04)","Thermique","Filières EnR et autres","Toutes","1527.4","MWh PCI"
"2007","ENSUÈS-LA-REDONNE (13)","Electricité","Filières EnR et autres","Toutes","0.4","MWh PCI"
"2007","ENSUÈS-LA-REDONNE (13)","Thermique","Filières EnR et autres","Toutes","33144.6","MWh PCI"
"2007","ENTRAGES (04)","Thermique","Filières EnR et autres","Toutes","295.8","MWh PCI"
"2007","ENTRAIGUES-SUR-LA-SORGUE (84)","Electricité","Filières EnR et autres","Toutes","2682.8","MWh PCI"
"2007","ENTRAIGUES-SUR-LA-SORGUE (84)","Thermique","Filières EnR et autres","Toutes","3818.3","MWh PCI"
"2007","ENTRAUNES (06)","Thermique","Filières EnR et autres","Toutes","639.7","MWh PCI"
"2007","ENTRECASTEAUX (83)","Electricité","Filières EnR et autres","Toutes","1.0","MWh PCI"
"2007","ENTRECASTEAUX (83)","Thermique","Filières EnR et autres","Toutes","1436.6","MWh PCI"
"2007","ENTRECHAUX (84)","Thermique","Filières EnR et autres","Toutes","956.0","MWh PCI"
"2007","ENTREPIERRES (04)","Electricité","Filières EnR et autres","Toutes","6.0","MWh PCI"
"2007","ENTREPIERRES (04)","Thermique","Filières EnR et autres","Toutes","747.4","MWh PCI"
"2007","ENTREVAUX (04)","Thermique","Filières EnR et autres","Toutes","1452.9","MWh PCI"
"2007","ENTREVENNES (04)","Thermique","Filières EnR et autres","Toutes","498.3","MWh PCI"
"2007","ÉOURRES (05)","Thermique","Filières EnR et autres","Toutes","339.8","MWh PCI"
"2007","ESCRAGNOLLES (06)","Thermique","Filières EnR et autres","Toutes","1144.5","MWh PCI"
"2007","ESPARRON (05)","Thermique","Filières EnR et autres","Toutes","148.2","MWh PCI"
"2007","ESPARRON (83)","Thermique","Filières EnR et autres","Toutes","441.0","MWh PCI"
"2007","ESPARRON-DE-VERDON (04)","Thermique","Filières EnR et autres","Toutes","723.2","MWh PCI"
"2007","ESPINASSES (05)","Thermique","Filières EnR et autres","Toutes","711.9","MWh PCI"
"2007","ESTOUBLON (04)","Thermique","Filières EnR et autres","Toutes","810.8","MWh PCI"
"2007","ÉTOILE-SAINT-CYRICE (05)","Thermique","Filières EnR et autres","Toutes","77.4","MWh PCI"
"2007","ÉVENOS (83)","Thermique","Filières EnR et autres","Toutes","1870.9","MWh PCI"
"2007","EYGALIÈRES (13)","Thermique","Filières EnR et autres","Toutes","1958.9","MWh PCI"
"2007","EYGLIERS (05)","Electricité","Filières EnR et autres","Toutes","48651.9","MWh PCI"
"2007","EYGLIERS (05)","Thermique","Filières EnR et autres","Toutes","2074.7","MWh PCI"
"2007","EYGUIÈRES (13)","Electricité","Filières EnR et autres","Toutes","0.3","MWh PCI"
"2007","EYGUIÈRES (13)","Thermique","Filières EnR et autres","Toutes","4088.2","MWh PCI"
"2007","EYRAGUES (13)","Thermique","Filières EnR et autres","Toutes","2502.4","MWh PCI"
"2007","ÈZE (06)","Electricité","Filières EnR et autres","Toutes","1.5","MWh PCI"
"2007","ÈZE (06)","Thermique","Filières EnR et autres","Toutes","1305.1","MWh PCI"
"2007","FALICON (06)","Thermique","Filières EnR et autres","Toutes","1016.5","MWh PCI"
"2007","FAUCON (84)","Thermique","Filières EnR et autres","Toutes","581.0","MWh PCI"
"2007","FAUCON-DE-BARCELONNETTE (04)","Thermique","Filières EnR et autres","Toutes","1222.0","MWh PCI"
"2007","FAUCON-DU-CAIRE (04)","Thermique","Filières EnR et autres","Toutes","140.7","MWh PCI"
"2007","FAYENCE (83)","Electricité","Filières EnR et autres","Toutes","0.7","MWh PCI"
"2007","FAYENCE (83)","Thermique","Filières EnR et autres","Toutes","3966.3","MWh PCI"
"2007","FIGANIÈRES (83)","Thermique","Filières EnR et autres","Toutes","2674.8","MWh PCI"
"2007","FLASSAN (84)","Thermique","Filières EnR et autres","Toutes","552.4","MWh PCI"
"2007","FLASSANS-SUR-ISSOLE (83)","Electricité","Filières EnR et autres","Toutes","0.2","MWh PCI"
"2007","FLASSANS-SUR-ISSOLE (83)","Thermique","Filières EnR et autres","Toutes","2724.8","MWh PCI"
"2007","FLAYOSC (83)","Thermique","Filières EnR et autres","Toutes","4553.3","MWh PCI"
"2007","FONTAINE-DE-VAUCLUSE (84)","Thermique","Filières EnR et autres","Toutes","529.8","MWh PCI"
"2007","FONTAN (06)","Electricité","Filières EnR et autres","Toutes","12904.6","MWh PCI"
"2007","FONTAN (06)","Thermique","Filières EnR et autres","Toutes","410.9","MWh PCI"
"2007","FONTIENNE (04)","Thermique","Filières EnR et autres","Toutes","205.3","MWh PCI"
"2007","FONTVIEILLE (13)","Electricité","Filières EnR et autres","Toutes","0.1","MWh PCI"
"2007","FONTVIEILLE (13)","Thermique","Filières EnR et autres","Toutes","2458.7","MWh PCI"
"2007","FORCALQUEIRET (83)","Thermique","Filières EnR et autres","Toutes","1836.7","MWh PCI"
"2007","FORCALQUIER (04)","Electricité","Filières EnR et autres","Toutes","1.1","MWh PCI"
"2007","FORCALQUIER (04)","Thermique","Filières EnR et autres","Toutes","3368.9","MWh PCI"
"2007","FOREST-SAINT-JULIEN (05)","Thermique","Filières EnR et autres","Toutes","444.3","MWh PCI"
"2007","FOS-SUR-MER (13)","Electricité","Filières EnR et autres","Toutes","953920.3","MWh PCI"
"2007","FOS-SUR-MER (13)","Thermique","Filières EnR et autres","Toutes","82257.5","MWh PCI"
"2007","FOUILLOUSE (05)","Thermique","Filières EnR et autres","Toutes","341.2","MWh PCI"
"2007","FOX-AMPHOUX (83)","Thermique","Filières EnR et autres","Toutes","735.4","MWh PCI"
"2007","FREISSINIÈRES (05)","Thermique","Filières EnR et autres","Toutes","1018.1","MWh PCI"
"2007","FRÉJUS (83)","Electricité","Filières EnR et autres","Toutes","13555.9","MWh PCI"
"2007","FRÉJUS (83)","Thermique","Filières EnR et autres","Toutes","26849.6","MWh PCI"
"2007","FURMEYER (05)","Thermique","Filières EnR et autres","Toutes","279.7","MWh PCI"
"2007","FUVEAU (13)","Thermique","Filières EnR et autres","Toutes","5333.8","MWh PCI"
"2007","GANAGOBIE (04)","Thermique","Filières EnR et autres","Toutes","94.3","MWh PCI"
"2007","GAP (05)","Electricité","Filières EnR et autres","Toutes","7230.0","MWh PCI"
"2007","GAP (05)","Thermique","Filières EnR et autres","Toutes","27803.4","MWh PCI"
"2007","GARDANNE (13)","Electricité","Filières EnR et autres","Toutes","656315.4","MWh PCI"
"2007","GARDANNE (13)","Thermique","Filières EnR et autres","Toutes","528802.2","MWh PCI"
"2007","GARDE-COLOMBES (05)","Thermique","Filières EnR et autres","Toutes","16.0","MWh PCI"
"2007","GARÉOULT (83)","Thermique","Filières EnR et autres","Toutes","5189.2","MWh PCI"
"2007","GARGAS (84)","Electricité","Filières EnR et autres","Toutes","5.1","MWh PCI"
"2007","GARGAS (84)","Thermique","Filières EnR et autres","Toutes","2653.6","MWh PCI"
"2007","GARS (06)","Thermique","Filières EnR et autres","Toutes","236.0","MWh PCI"
"2007","GASSIN (83)","Thermique","Filières EnR et autres","Toutes","1900.6","MWh PCI"
"2007","GATTIÈRES (06)","Thermique","Filières EnR et autres","Toutes","2258.3","MWh PCI"
"2007","GÉMENOS (13)","Electricité","Filières EnR et autres","Toutes","0.7","MWh PCI"
"2007","GÉMENOS (13)","Thermique","Filières EnR et autres","Toutes","4149.7","MWh PCI"
"2007","GIGNAC (84)","Thermique","Filières EnR et autres","Toutes","128.5","MWh PCI"
"2007","GIGNAC-LA-NERTHE (13)","Thermique","Filières EnR et autres","Toutes","4385.3","MWh PCI"
"2007","GIGONDAS (84)","Thermique","Filières EnR et autres","Toutes","610.6","MWh PCI"
"2007","GIGORS (04)","Thermique","Filières EnR et autres","Toutes","140.8","MWh PCI"
"2007","GILETTE (06)","Thermique","Filières EnR et autres","Toutes","1156.6","MWh PCI"
"2007","GINASSERVIS (83)","Thermique","Filières EnR et autres","Toutes","1241.0","MWh PCI"
"2007","GONFARON (83)","Thermique","Filières EnR et autres","Toutes","2741.6","MWh PCI"
"2007","GORBIO (06)","Thermique","Filières EnR et autres","Toutes","681.4","MWh PCI"
"2007","GORDES (84)","Electricité","Filières EnR et autres","Toutes","4.3","MWh PCI"
"2007","GORDES (84)","Thermique","Filières EnR et autres","Toutes","2896.0","MWh PCI"
"2007","GOULT (84)","Thermique","Filières EnR et autres","Toutes","1272.0","MWh PCI"
"2007","GOURDON (06)","Thermique","Filières EnR et autres","Toutes","565.8","MWh PCI"
"2007","GRAMBOIS (84)","Thermique","Filières EnR et autres","Toutes","1408.6","MWh PCI"
"2007","GRANS (13)","Thermique","Filières EnR et autres","Toutes","2732.1","MWh PCI"
"2007","GRASSE (06)","Electricité","Filières EnR et autres","Toutes","3.2","MWh PCI"
"2007","GRASSE (06)","Thermique","Filières EnR et autres","Toutes","13029.3","MWh PCI"
"2007","GRAVESON (13)","Thermique","Filières EnR et autres","Toutes","2200.0","MWh PCI"
"2007","GRÉASQUE (13)","Electricité","Filières EnR et autres","Toutes","0.1","MWh PCI"
"2007","GRÉASQUE (13)","Thermique","Filières EnR et autres","Toutes","2262.7","MWh PCI"
"2007","GRÉOLIÈRES (06)","Thermique","Filières EnR et autres","Toutes","989.2","MWh PCI"
"2007","GRÉOUX-LES-BAINS (04)","Thermique","Filières EnR et autres","Toutes","1676.7","MWh PCI"
"2007","GRILLON (84)","Thermique","Filières EnR et autres","Toutes","1693.9","MWh PCI"
"2007","GRIMAUD (83)","Thermique","Filières EnR et autres","Toutes","3648.3","MWh PCI"
"2007","GUILLAUMES (06)","Thermique","Filières EnR et autres","Toutes","1159.5","MWh PCI"
"2007","GUILLESTRE (05)","Thermique","Filières EnR et autres","Toutes","2374.8","MWh PCI"
"2007","HAUTES-DUYES (04)","Thermique","Filières EnR et autres","Toutes","126.3","MWh PCI"
"2007","HYÈRES (83)","Electricité","Filières EnR et autres","Toutes","1.7","MWh PCI"
"2007","HYÈRES (83)","Thermique","Filières EnR et autres","Toutes","16690.2","MWh PCI"
"2007","ILONSE (06)","Thermique","Filières EnR et autres","Toutes","348.3","MWh PCI"
"2007","ISOLA (06)","Thermique","Filières EnR et autres","Toutes","1039.1","MWh PCI"
"2007","ISTRES (13)","Electricité","Filières EnR et autres","Toutes","15895.2","MWh PCI"
"2007","ISTRES (13)","Thermique","Filières EnR et autres","Toutes","31786.0","MWh PCI"
"2007","JARJAYES (05)","Thermique","Filières EnR et autres","Toutes","573.9","MWh PCI"
"2007","JAUSIERS (04)","Thermique","Filières EnR et autres","Toutes","3092.8","MWh PCI"
"2007","JONQUERETTES (84)","Thermique","Filières EnR et autres","Toutes","634.7","MWh PCI"
"2007","JONQUIÈRES (84)","Thermique","Filières EnR et autres","Toutes","2391.5","MWh PCI"
"2007","JOUCAS (84)","Thermique","Filières EnR et autres","Toutes","503.4","MWh PCI"
"2007","JOUQUES (13)","Electricité","Filières EnR et autres","Toutes","178977.8","MWh PCI"
"2007","JOUQUES (13)","Thermique","Filières EnR et autres","Toutes","4041.3","MWh PCI"
"2007","LA BARBEN (13)","Thermique","Filières EnR et autres","Toutes","601.3","MWh PCI"
"2007","LA BASTIDE (83)","Thermique","Filières EnR et autres","Toutes","523.9","MWh PCI"
"2007","LA BASTIDE-DES-JOURDANS (84)","Thermique","Filières EnR et autres","Toutes","1390.6","MWh PCI"
"2007","LA BASTIDONNE (84)","Thermique","Filières EnR et autres","Toutes","732.2","MWh PCI"
"2007","LA BÂTIE-MONTSALÉON (05)","Thermique","Filières EnR et autres","Toutes","558.7","MWh PCI"
"2007","LA BÂTIE-NEUVE (05)","Thermique","Filières EnR et autres","Toutes","2694.5","MWh PCI"
"2007","LA BÂTIE-VIEILLE (05)","Thermique","Filières EnR et autres","Toutes","555.7","MWh PCI"
"2007","LA BEAUME (05)","Thermique","Filières EnR et autres","Toutes","558.9","MWh PCI"
"2007","LA BOLLÈNE-VÉSUBIE (06)","Thermique","Filières EnR et autres","Toutes","895.7","MWh PCI"
"2007","LA BOUILLADISSE (13)","Electricité","Filières EnR et autres","Toutes","0.4","MWh PCI"
"2007","LA BOUILLADISSE (13)","Thermique","Filières EnR et autres","Toutes","3746.7","MWh PCI"
"2007","LA BRIGUE (06)","Thermique","Filières EnR et autres","Toutes","1384.6","MWh PCI"
"2007","LA BRILLANNE (04)","Electricité","Filières EnR et autres","Toutes","4.9","MWh PCI"
"2007","LA BRILLANNE (04)","Thermique","Filières EnR et autres","Toutes","609.7","MWh PCI"
"2007","LA CADIÈRE-D'AZUR (83)","Electricité","Filières EnR et autres","Toutes","1.1","MWh PCI"
"2007","LA CADIÈRE-D'AZUR (83)","Thermique","Filières EnR et autres","Toutes","3640.5","MWh PCI"
"2007","LA CELLE (83)","Thermique","Filières EnR et autres","Toutes","949.1","MWh PCI"
"2007","LA CHAPELLE-EN-VALGAUDÉMAR (05)","Thermique","Filières EnR et autres","Toutes","521.7","MWh PCI"
"2007","LA CIOTAT (13)","Electricité","Filières EnR et autres","Toutes","556.4","MWh PCI"
"2007","LA CIOTAT (13)","Thermique","Filières EnR et autres","Toutes","11051.1","MWh PCI"
"2007","LA COLLE-SUR-LOUP (06)","Thermique","Filières EnR et autres","Toutes","2876.0","MWh PCI"
"2007","LA CONDAMINE-CHÂTELARD (04)","Thermique","Filières EnR et autres","Toutes","467.9","MWh PCI"
"2007","LACOSTE (84)","Thermique","Filières EnR et autres","Toutes","585.7","MWh PCI"
"2007","LA CRAU (83)","Electricité","Filières EnR et autres","Toutes","7930.0","MWh PCI"
"2007","LA CRAU (83)","Thermique","Filières EnR et autres","Toutes","13890.4","MWh PCI"
"2007","LA CROIX-SUR-ROUDOULE (06)","Thermique","Filières EnR et autres","Toutes","263.7","MWh PCI"
"2007","LA CROIX-VALMER (83)","Thermique","Filières EnR et autres","Toutes","1950.5","MWh PCI"
"2007","LA DESTROUSSE (13)","Thermique","Filières EnR et autres","Toutes","1731.2","MWh PCI"
"2007","LAFARE (84)","Thermique","Filières EnR et autres","Toutes","157.3","MWh PCI"
"2007","LA FARE-EN-CHAMPSAUR (05)","Electricité","Filières EnR et autres","Toutes","2.8","MWh PCI"
"2007","LA FARE-EN-CHAMPSAUR (05)","Thermique","Filières EnR et autres","Toutes","780.3","MWh PCI"
"2007","LA FARE-LES-OLIVIERS (13)","Electricité","Filières EnR et autres","Toutes","637.8","MWh PCI"
"2007","LA FARE-LES-OLIVIERS (13)","Thermique","Filières EnR et autres","Toutes","3874.3","MWh PCI"
"2007","LA FARLÈDE (83)","Electricité","Filières EnR et autres","Toutes","10885.5","MWh PCI"
"2007","LA FARLÈDE (83)","Thermique","Filières EnR et autres","Toutes","13166.3","MWh PCI"
"2007","LA FAURIE (05)","Thermique","Filières EnR et autres","Toutes","702.6","MWh PCI"
"2007","LA FREISSINOUSE (05)","Thermique","Filières EnR et autres","Toutes","924.9","MWh PCI"
"2007","LA GARDE (04)","Thermique","Filières EnR et autres","Toutes","226.2","MWh PCI"
"2007","LA GARDE (83)","Thermique","Filières EnR et autres","Toutes","6878.7","MWh PCI"
"2007","LAGARDE-D'APT (84)","Thermique","Filières EnR et autres","Toutes","134.7","MWh PCI"
"2007","LA GARDE-FREINET (83)","Thermique","Filières EnR et autres","Toutes","2073.2","MWh PCI"
"2007","LAGARDE-PARÉOL (84)","Thermique","Filières EnR et autres","Toutes","203.5","MWh PCI"
"2007","LA GAUDE (06)","Electricité","Filières EnR et autres","Toutes","0.8","MWh PCI"
"2007","LA GAUDE (06)","Thermique","Filières EnR et autres","Toutes","3628.8","MWh PCI"
"2007","LAGNES (84)","Thermique","Filières EnR et autres","Toutes","1693.5","MWh PCI"
"2007","LA GRAVE (05)","Electricité","Filières EnR et autres","Toutes","17953.2","MWh PCI"
"2007","LA GRAVE (05)","Thermique","Filières EnR et autres","Toutes","1441.1","MWh PCI"
"2007","LA HAUTE-BEAUME (05)","Thermique","Filières EnR et autres","Toutes","56.7","MWh PCI"
"2007","LA JAVIE (04)","Thermique","Filières EnR et autres","Toutes","633.0","MWh PCI"
"2007","LA LONDE-LES-MAURES (83)","Electricité","Filières EnR et autres","Toutes","0.8","MWh PCI"
"2007","LA LONDE-LES-MAURES (83)","Thermique","Filières EnR et autres","Toutes","4823.1","MWh PCI"
"2007","LAMANON (13)","Electricité","Filières EnR et autres","Toutes","24366.1","MWh PCI"
"2007","LAMANON (13)","Thermique","Filières EnR et autres","Toutes","1229.7","MWh PCI"
"2007","LA MARTRE (83)","Thermique","Filières EnR et autres","Toutes","554.7","MWh PCI"
"2007","LAMBESC (13)","Electricité","Filières EnR et autres","Toutes","1.0","MWh PCI"
"2007","LAMBESC (13)","Thermique","Filières EnR et autres","Toutes","5357.6","MWh PCI"
"2007","LAMBRUISSE (04)","Thermique","Filières EnR et autres","Toutes","322.2","MWh PCI"
"2007","LA MÔLE (83)","Thermique","Filières EnR et autres","Toutes","807.2","MWh PCI"
"2007","LA MOTTE (83)","Thermique","Filières EnR et autres","Toutes","2015.7","MWh PCI"
"2007","LA MOTTE-D'AIGUES (84)","Thermique","Filières EnR et autres","Toutes","1202.8","MWh PCI"
"2007","LA MOTTE-DU-CAIRE (04)","Thermique","Filières EnR et autres","Toutes","807.7","MWh PCI"
"2007","LA MOTTE-DU-RHONE (84)","Thermique","Filières EnR et autres","Toutes","384.9","MWh PCI"
"2007","LA MOTTE-EN-CHAMPSAUR (05)","Thermique","Filières EnR et autres","Toutes","767.8","MWh PCI"
"2007","LA MURE-ARGENS (04)","Thermique","Filières EnR et autres","Toutes","777.7","MWh PCI"
"2007","LANÇON-PROVENCE (13)","Electricité","Filières EnR et autres","Toutes","2.2","MWh PCI"
"2007","LANÇON-PROVENCE (13)","Thermique","Filières EnR et autres","Toutes","4921.3","MWh PCI"
"2007","LANTOSQUE (06)","Electricité","Filières EnR et autres","Toutes","115739.1","MWh PCI"
"2007","LANTOSQUE (06)","Thermique","Filières EnR et autres","Toutes","1565.7","MWh PCI"
"2007","LAPALUD (84)","Electricité","Filières EnR et autres","Toutes","0.2","MWh PCI"
"2007","LAPALUD (84)","Thermique","Filières EnR et autres","Toutes","1910.6","MWh PCI"
"2007","LA PALUD-SUR-VERDON (04)","Thermique","Filières EnR et autres","Toutes","854.3","MWh PCI"
"2007","LA PENNE (06)","Thermique","Filières EnR et autres","Toutes","623.2","MWh PCI"
"2007","LA PENNE-SUR-HUVEAUNE (13)","Thermique","Filières EnR et autres","Toutes","2062.8","MWh PCI"
"2007","LA PIARRE (05)","Thermique","Filières EnR et autres","Toutes","365.3","MWh PCI"
"2007","LARAGNE-MONTÉGLIN (05)","Thermique","Filières EnR et autres","Toutes","1961.9","MWh PCI"
"2007","LARDIER-ET-VALENÇA (05)","Electricité","Filières EnR et autres","Toutes","11.1","MWh PCI"
"2007","LARDIER-ET-VALENÇA (05)","Thermique","Filières EnR et autres","Toutes","437.4","MWh PCI"
"2007","LARDIERS (04)","Thermique","Filières EnR et autres","Toutes","381.1","MWh PCI"
"2007","L' ARGENTIÈRE-LA-BESSÉE (05)","Electricité","Filières EnR et autres","Toutes","135295.8","MWh PCI"
"2007","L' ARGENTIÈRE-LA-BESSÉE (05)","Thermique","Filières EnR et autres","Toutes","2846.6","MWh PCI"
"2007","LA ROBINE-SUR-GALABRE (04)","Thermique","Filières EnR et autres","Toutes","680.9","MWh PCI"
"2007","LA ROCHE-DE-RAME (05)","Thermique","Filières EnR et autres","Toutes","1009.9","MWh PCI"
"2007","LA ROCHE-DES-ARNAUDS (05)","Thermique","Filières EnR et autres","Toutes","2191.2","MWh PCI"
"2007","LA ROCHEGIRON (04)","Thermique","Filières EnR et autres","Toutes","236.0","MWh PCI"
"2007","LA ROCHETTE (04)","Thermique","Filières EnR et autres","Toutes","224.9","MWh PCI"
"2007","LA ROCHETTE (05)","Thermique","Filières EnR et autres","Toutes","626.5","MWh PCI"
"2007","LA ROQUE-ALRIC (84)","Thermique","Filières EnR et autres","Toutes","148.8","MWh PCI"
"2007","LA ROQUEBRUSSANNE (83)","Thermique","Filières EnR et autres","Toutes","2312.2","MWh PCI"
"2007","LA ROQUE-D'ANTHÉRON (13)","Electricité","Filières EnR et autres","Toutes","4.9","MWh PCI"
"2007","LA ROQUE-D'ANTHÉRON (13)","Thermique","Filières EnR et autres","Toutes","2899.9","MWh PCI"
"2007","LA ROQUE-EN-PROVENCE (06)","Thermique","Filières EnR et autres","Toutes","149.5","MWh PCI"
"2007","LA ROQUE-ESCLAPON (83)","Thermique","Filières EnR et autres","Toutes","572.1","MWh PCI"
