"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2007","GATTIÈRES (06)","Tous secteurs","Toutes énergies","conso","8732.5","tep"
"2007","GÉMENOS (13)","Tous secteurs","Toutes énergies","conso","16412.3","tep"
"2007","GIGNAC (84)","Tous secteurs","Toutes énergies","conso","303.5","tep"
"2007","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","GIGNAC-LA-NERTHE (13)","Tous secteurs","Toutes énergies","conso","16704.7","tep"
"2007","GIGONDAS (84)","Tous secteurs","Toutes énergies","conso","1452.3","tep"
"2007","GIGORS (04)","Tous secteurs","Toutes énergies","conso","131.0","tep"
"2007","GILETTE (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","GILETTE (06)","Tous secteurs","Toutes énergies","conso","4161.7","tep"
"2007","GINASSERVIS (83)","Tous secteurs","Toutes énergies","conso","2552.4","tep"
"2007","GONFARON (83)","Tous secteurs","Toutes énergies","conso","7442.3","tep"
"2007","GORBIO (06)","Tous secteurs","Toutes énergies","conso","5508.8","tep"
"2007","GORDES (84)","Tous secteurs","Toutes énergies","conso","5993.2","tep"
"2007","GOULT (84)","Tous secteurs","Toutes énergies","conso","3572.0","tep"
"2007","GOURDON (06)","Tous secteurs","Toutes énergies","conso","1083.6","tep"
"2007","GRAMBOIS (84)","Tous secteurs","Toutes énergies","conso","1879.9","tep"
"2007","GRANS (13)","Tous secteurs","Toutes énergies","conso","15725.8","tep"
"2007","GRASSE (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","GRASSE (06)","Tous secteurs","Toutes énergies","conso","83967.7","tep"
"2007","GRAVESON (13)","Tous secteurs","Toutes énergies","conso","6954.0","tep"
"2007","GRÉASQUE (13)","Tous secteurs","Toutes énergies","conso","4118.8","tep"
"2007","GRÉOLIÈRES (06)","Tous secteurs","Toutes énergies","conso","1660.8","tep"
"2007","GRÉOUX-LES-BAINS (04)","Tous secteurs","Toutes énergies","conso","6416.6","tep"
"2007","GRILLON (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","GRILLON (84)","Tous secteurs","Toutes énergies","conso","2349.3","tep"
"2007","GRIMAUD (83)","Tous secteurs","Toutes énergies","conso","16281.5","tep"
"2007","GUILLAUMES (06)","Tous secteurs","Toutes énergies","conso","1509.4","tep"
"2007","GUILLESTRE (05)","Tous secteurs","Toutes énergies","conso","5117.7","tep"
"2007","HAUTES-DUYES (04)","Tous secteurs","Toutes énergies","conso","118.1","tep"
"2007","HYÈRES (83)","Tous secteurs","Toutes énergies","conso","88908.9","tep"
"2007","ILONSE (06)","Tous secteurs","Toutes énergies","conso","621.3","tep"
"2007","ISOLA (06)","Tous secteurs","Toutes énergies","conso","6126.1","tep"
"2007","ISTRES (13)","Tous secteurs","Toutes énergies","conso","53571.8","tep"
"2007","JARJAYES (05)","Tous secteurs","Toutes énergies","conso","2231.8","tep"
"2007","JAUSIERS (04)","Tous secteurs","Toutes énergies","conso","1958.7","tep"
"2007","JONQUERETTES (84)","Tous secteurs","Toutes énergies","conso","1182.1","tep"
"2007","JONQUIÈRES (84)","Tous secteurs","Toutes énergies","conso","4821.4","tep"
"2007","JOUCAS (84)","Tous secteurs","Toutes énergies","conso","647.4","tep"
"2007","JOUQUES (13)","Tous secteurs","Toutes énergies","conso","11326.5","tep"
"2007","LA BARBEN (13)","Tous secteurs","Toutes énergies","conso","2010.8","tep"
"2007","LA BASTIDE (83)","Tous secteurs","Toutes énergies","conso","382.4","tep"
"2007","LA BASTIDE-DES-JOURDANS (84)","Tous secteurs","Toutes énergies","conso","1470.0","tep"
"2007","LA BASTIDONNE (84)","Tous secteurs","Toutes énergies","conso","1052.0","tep"
"2007","LA BÂTIE-MONTSALÉON (05)","Tous secteurs","Toutes énergies","conso","1619.4","tep"
"2007","LA BÂTIE-NEUVE (05)","Tous secteurs","Toutes énergies","conso","5968.9","tep"
"2007","LA BÂTIE-VIEILLE (05)","Tous secteurs","Toutes énergies","conso","346.1","tep"
"2007","LA BEAUME (05)","Tous secteurs","Toutes énergies","conso","556.8","tep"
"2007","LA BOLLÈNE-VÉSUBIE (06)","Tous secteurs","Toutes énergies","conso","1180.8","tep"
"2007","LA BOUILLADISSE (13)","Tous secteurs","Toutes énergies","conso","7716.8","tep"
"2007","LA BRIGUE (06)","Tous secteurs","Toutes énergies","conso","1059.5","tep"
"2007","LA BRILLANNE (04)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LA BRILLANNE (04)","Tous secteurs","Toutes énergies","conso","3951.2","tep"
"2007","LA CADIÈRE-D'AZUR (83)","Tous secteurs","Toutes énergies","conso","17758.4","tep"
"2007","LA CELLE (83)","Tous secteurs","Toutes énergies","conso","2549.4","tep"
"2007","LA CHAPELLE-EN-VALGAUDÉMAR (05)","Tous secteurs","Toutes énergies","conso","412.8","tep"
"2007","LA CIOTAT (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LA CIOTAT (13)","Tous secteurs","Toutes énergies","conso","49767.5","tep"
"2007","LA COLLE-SUR-LOUP (06)","Tous secteurs","Toutes énergies","conso","8842.0","tep"
"2007","LA CONDAMINE-CHÂTELARD (04)","Tous secteurs","Toutes énergies","conso","680.2","tep"
"2007","LACOSTE (84)","Tous secteurs","Toutes énergies","conso","761.7","tep"
"2007","LA CRAU (83)","Tous secteurs","Toutes énergies","conso","24508.8","tep"
"2007","LA CROIX-SUR-ROUDOULE (06)","Tous secteurs","Toutes énergies","conso","98.7","tep"
"2007","LA CROIX-VALMER (83)","Tous secteurs","Toutes énergies","conso","7473.9","tep"
"2007","LA DESTROUSSE (13)","Tous secteurs","Toutes énergies","conso","3427.7","tep"
"2007","LAFARE (84)","Tous secteurs","Toutes énergies","conso","198.7","tep"
"2007","LA FARE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","conso","1096.0","tep"
"2007","LA FARE-LES-OLIVIERS (13)","Tous secteurs","Toutes énergies","conso","17110.9","tep"
"2007","LA FARLÈDE (83)","Tous secteurs","Toutes énergies","conso","19688.9","tep"
"2007","LA FAURIE (05)","Tous secteurs","Toutes énergies","conso","987.7","tep"
"2007","LA FREISSINOUSE (05)","Tous secteurs","Toutes énergies","conso","1367.5","tep"
"2007","LA GARDE (04)","Tous secteurs","Toutes énergies","conso","297.2","tep"
"2007","LA GARDE (83)","Tous secteurs","Toutes énergies","conso","52378.0","tep"
"2007","LAGARDE-D'APT (84)","Tous secteurs","Toutes énergies","conso","207.0","tep"
"2007","LA GARDE-FREINET (83)","Tous secteurs","Toutes énergies","conso","3830.1","tep"
"2007","LAGARDE-PARÉOL (84)","Tous secteurs","Toutes énergies","conso","344.7","tep"
"2007","LA GAUDE (06)","Tous secteurs","Toutes énergies","conso","14226.2","tep"
"2007","LAGNES (84)","Tous secteurs","Toutes énergies","conso","3572.8","tep"
"2007","LA GRAVE (05)","Tous secteurs","Toutes énergies","conso","2160.3","tep"
"2007","LA HAUTE-BEAUME (05)","Tous secteurs","Toutes énergies","conso","96.4","tep"
"2007","LA JAVIE (04)","Tous secteurs","Toutes énergies","conso","563.3","tep"
"2007","LA LONDE-LES-MAURES (83)","Tous secteurs","Toutes énergies","conso","19984.7","tep"
"2007","LAMANON (13)","Tous secteurs","Toutes énergies","conso","17576.6","tep"
"2007","LA MARTRE (83)","Tous secteurs","Toutes énergies","conso","332.1","tep"
"2007","LAMBESC (13)","Tous secteurs","Toutes énergies","conso","12249.4","tep"
"2007","LAMBRUISSE (04)","Tous secteurs","Toutes énergies","conso","118.9","tep"
"2007","LA MÔLE (83)","Tous secteurs","Toutes énergies","conso","2444.9","tep"
"2007","LA MOTTE (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LA MOTTE (83)","Tous secteurs","Toutes énergies","conso","5091.3","tep"
"2007","LA MOTTE-D'AIGUES (84)","Tous secteurs","Toutes énergies","conso","1205.5","tep"
"2007","LA MOTTE-DU-CAIRE (04)","Tous secteurs","Toutes énergies","conso","803.3","tep"
"2007","LA MOTTE-DU-RHONE (84)","Tous secteurs","Toutes énergies","conso","2628.7","tep"
"2007","LA MOTTE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","conso","269.0","tep"
"2007","LA MURE-ARGENS (04)","Tous secteurs","Toutes énergies","conso","573.5","tep"
"2007","LANÇON-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","39655.9","tep"
"2007","LANTOSQUE (06)","Tous secteurs","Toutes énergies","conso","2047.9","tep"
"2007","LAPALUD (84)","Tous secteurs","Toutes énergies","conso","6605.9","tep"
"2007","LA PALUD-SUR-VERDON (04)","Tous secteurs","Toutes énergies","conso","1368.5","tep"
"2007","LA PENNE (06)","Tous secteurs","Toutes énergies","conso","477.4","tep"
"2007","LA PENNE-SUR-HUVEAUNE (13)","Tous secteurs","Toutes énergies","conso","8711.7","tep"
"2007","LA PIARRE (05)","Tous secteurs","Toutes énergies","conso","169.5","tep"
"2007","LARAGNE-MONTÉGLIN (05)","Tous secteurs","Toutes énergies","conso","6500.4","tep"
"2007","LARDIER-ET-VALENÇA (05)","Tous secteurs","Toutes énergies","conso","1409.8","tep"
"2007","LARDIERS (04)","Tous secteurs","Toutes énergies","conso","148.4","tep"
"2007","L' ARGENTIÈRE-LA-BESSÉE (05)","Tous secteurs","Toutes énergies","conso","4475.5","tep"
"2007","LA ROBINE-SUR-GALABRE (04)","Tous secteurs","Toutes énergies","conso","627.0","tep"
"2007","LA ROCHE-DE-RAME (05)","Tous secteurs","Toutes énergies","conso","2542.1","tep"
"2007","LA ROCHE-DES-ARNAUDS (05)","Tous secteurs","Toutes énergies","conso","3539.8","tep"
"2007","LA ROCHEGIRON (04)","Tous secteurs","Toutes énergies","conso","159.3","tep"
"2007","LA ROCHETTE (04)","Tous secteurs","Toutes énergies","conso","130.2","tep"
"2007","LA ROCHETTE (05)","Tous secteurs","Toutes énergies","conso","1612.9","tep"
"2007","LA ROQUE-ALRIC (84)","Tous secteurs","Toutes énergies","conso","278.7","tep"
"2007","LA ROQUEBRUSSANNE (83)","Tous secteurs","Toutes énergies","conso","2572.6","tep"
"2007","LA ROQUE-D'ANTHÉRON (13)","Tous secteurs","Toutes énergies","conso","7072.0","tep"
"2007","LA ROQUE-EN-PROVENCE (06)","Tous secteurs","Toutes énergies","conso","49.2","tep"
"2007","LA ROQUE-ESCLAPON (83)","Tous secteurs","Toutes énergies","conso","294.4","tep"
"2007","LA ROQUE-SUR-PERNES (84)","Tous secteurs","Toutes énergies","conso","479.3","tep"
"2007","LA ROQUETTE-SUR-SIAGNE (06)","Tous secteurs","Toutes énergies","conso","6441.1","tep"
"2007","LA ROQUETTE-SUR-VAR (06)","Tous secteurs","Toutes énergies","conso","3298.5","tep"
"2007","LA SALLE-LES-ALPES (05)","Tous secteurs","Toutes énergies","conso","7636.9","tep"
"2007","LA SAULCE (05)","Tous secteurs","Toutes énergies","conso","3885.8","tep"
"2007","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","72445.6","tep"
"2007","LA TOUR (06)","Tous secteurs","Toutes énergies","conso","1026.6","tep"
"2007","LA TOUR-D'AIGUES (84)","Tous secteurs","Toutes énergies","conso","5501.4","tep"
"2007","LA TRINITÉ (06)","Tous secteurs","Toutes énergies","conso","28325.9","tep"
"2007","LA TURBIE (06)","Tous secteurs","Toutes énergies","conso","13306.3","tep"
"2007","LAURIS (84)","Tous secteurs","Toutes énergies","conso","3643.1","tep"
"2007","LA VALETTE-DU-VAR (83)","Tous secteurs","Toutes énergies","conso","37373.3","tep"
"2007","LA VERDIÈRE (83)","Tous secteurs","Toutes énergies","conso","1980.8","tep"
"2007","LAYE (05)","Tous secteurs","Toutes énergies","conso","1181.7","tep"
"2007","LAZER (05)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LAZER (05)","Tous secteurs","Toutes énergies","conso","799.3","tep"
"2007","LE BARROUX (84)","Tous secteurs","Toutes énergies","conso","1380.4","tep"
"2007","LE BAR-SUR-LOUP (06)","Tous secteurs","Toutes énergies","conso","10010.0","tep"
"2007","LE BEAUCET (84)","Tous secteurs","Toutes énergies","conso","659.4","tep"
"2007","LE BEAUSSET (83)","Tous secteurs","Toutes énergies","conso","10947.5","tep"
"2007","LE BERSAC (05)","Tous secteurs","Toutes énergies","conso","464.6","tep"
"2007","LE BOURGUET (83)","Tous secteurs","Toutes énergies","conso","57.8","tep"
"2007","LE BROC (06)","Tous secteurs","Toutes énergies","conso","6145.3","tep"
"2007","LE BRUSQUET (04)","Tous secteurs","Toutes énergies","conso","985.3","tep"
"2007","LE CAIRE (04)","Tous secteurs","Toutes énergies","conso","164.3","tep"
"2007","LE CANNET (06)","Tous secteurs","Toutes énergies","conso","46532.3","tep"
"2007","LE CANNET-DES-MAURES (83)","Tous secteurs","Toutes énergies","conso","20809.8","tep"
"2007","LE CASTELLARD-MÉLAN (04)","Tous secteurs","Toutes énergies","conso","1211.7","tep"
"2007","LE CASTELLET (04)","Tous secteurs","Toutes énergies","conso","566.8","tep"
"2007","LE CASTELLET (83)","Tous secteurs","Toutes énergies","conso","7785.8","tep"
"2007","LE CHAFFAUT-SAINT-JURSON (04)","Tous secteurs","Toutes énergies","conso","1349.2","tep"
"2007","LE FUGERET (04)","Tous secteurs","Toutes énergies","conso","396.9","tep"
"2007","LE GLAIZIL (05)","Tous secteurs","Toutes énergies","conso","239.1","tep"
"2007","LE LAUZET-UBAYE (04)","Tous secteurs","Toutes énergies","conso","1529.8","tep"
"2007","LE LAVANDOU (83)","Tous secteurs","Toutes énergies","conso","12133.2","tep"
"2007","LE LUC (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LE LUC (83)","Tous secteurs","Toutes énergies","conso","22018.8","tep"
"2007","LE MAS (06)","Tous secteurs","Toutes énergies","conso","134.6","tep"
"2007","LE MONÊTIER-LES-BAINS (05)","Tous secteurs","Toutes énergies","conso","4982.1","tep"
"2007","LE MUY (83)","Tous secteurs","Toutes énergies","conso","30847.3","tep"
"2007","LE NOYER (05)","Tous secteurs","Toutes énergies","conso","825.3","tep"
"2007","L' ÉPINE (05)","Tous secteurs","Toutes énergies","conso","854.5","tep"
"2007","LE PLAN-DE-LA-TOUR (83)","Tous secteurs","Toutes énergies","conso","3441.4","tep"
"2007","LE POËT (05)","Tous secteurs","Toutes énergies","conso","3764.0","tep"
"2007","LE PONTET (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","LE PONTET (84)","Tous secteurs","Toutes énergies","conso","39402.5","tep"
"2007","LE PRADET (83)","Tous secteurs","Toutes énergies","conso","11094.5","tep"
"2007","LE PUY-SAINTE-RÉPARADE (13)","Tous secteurs","Toutes énergies","conso","6372.6","tep"
"2007","LE REVEST-LES-EAUX (83)","Tous secteurs","Toutes énergies","conso","9659.5","tep"
"2007","LE ROURET (06)","Tous secteurs","Toutes énergies","conso","3443.2","tep"
"2007","LE ROVE (13)","Tous secteurs","Toutes énergies","conso","9930.8","tep"
"2007","LES ADRETS-DE-L'ESTÉREL (83)","Tous secteurs","Toutes énergies","conso","39228.4","tep"
"2007","LE SAIX (05)","Tous secteurs","Toutes énergies","conso","181.1","tep"
"2007","LES ARCS (83)","Tous secteurs","Toutes énergies","conso","26588.0","tep"
"2007","LE SAUZE-DU-LAC (05)","Tous secteurs","Toutes énergies","conso","278.7","tep"
"2007","LES BAUX-DE-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","2097.4","tep"
"2007","L' ESCALE (04)","Tous secteurs","Toutes énergies","conso","2337.4","tep"
"2007","L' ESCARÈNE (06)","Tous secteurs","Toutes énergies","conso","2678.0","tep"
"2007","LES FERRES (06)","Tous secteurs","Toutes énergies","conso","64.3","tep"
"2007","LES MAYONS (83)","Tous secteurs","Toutes énergies","conso","571.2","tep"
"2007","LES MÉES (04)","Tous secteurs","Toutes énergies","conso","3760.7","tep"
"2007","LES MUJOULS (06)","Tous secteurs","Toutes énergies","conso","30.5","tep"
"2007","LES OMERGUES (04)","Tous secteurs","Toutes énergies","conso","377.5","tep"
"2007","LES ORRES (05)","Tous secteurs","Toutes énergies","conso","5810.9","tep"
"2007","LES PENNES-MIRABEAU (13)","Tous secteurs","Toutes énergies","conso","69669.9","tep"
"2007","LES SALLES-SUR-VERDON (83)","Tous secteurs","Toutes énergies","conso","385.9","tep"
"2007","LES THUILES (04)","Tous secteurs","Toutes énergies","conso","639.0","tep"
"2007","LES VIGNEAUX (05)","Tous secteurs","Toutes énergies","conso","857.9","tep"
"2007","LE THOLONET (13)","Tous secteurs","Toutes énergies","conso","13211.4","tep"
"2007","LE THOR (84)","Tous secteurs","Toutes énergies","conso","13195.8","tep"
"2007","LE THORONET (83)","Tous secteurs","Toutes énergies","conso","2305.9","tep"
"2007","LE TIGNET (06)","Tous secteurs","Toutes énergies","conso","4703.4","tep"
"2007","LETTRET (05)","Tous secteurs","Toutes énergies","conso","362.8","tep"
"2007","LE VAL (83)","Tous secteurs","Toutes énergies","conso","4818.2","tep"
"2007","LEVENS (06)","Tous secteurs","Toutes énergies","conso","7687.4","tep"
"2007","LE VERNET (04)","Tous secteurs","Toutes énergies","conso","392.1","tep"
"2007","L' HOSPITALET (04)","Tous secteurs","Toutes énergies","conso","110.3","tep"
"2007","LIEUCHE (06)","Tous secteurs","Toutes énergies","conso","29.5","tep"
"2007","LIMANS (04)","Tous secteurs","Toutes énergies","conso","458.5","tep"
"2007","LIOUX (84)","Tous secteurs","Toutes énergies","conso","1643.9","tep"
"2007","L' ISLE-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","L' ISLE-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","conso","30649.0","tep"
"2007","LORGUES (83)","Tous secteurs","Toutes énergies","conso","10887.2","tep"
"2007","LORIOL-DU-COMTAT (84)","Tous secteurs","Toutes énergies","conso","3613.6","tep"
"2007","LOURMARIN (84)","Tous secteurs","Toutes énergies","conso","2344.2","tep"
"2007","LUCÉRAM (06)","Tous secteurs","Toutes énergies","conso","2161.6","tep"
"2007","LURS (04)","Tous secteurs","Toutes énergies","conso","3042.0","tep"
"2007","MAILLANE (13)","Tous secteurs","Toutes énergies","conso","2846.8","tep"
"2007","MAJASTRES (04)","Tous secteurs","Toutes énergies","conso","20.5","tep"
"2007","MALAUCÈNE (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","MALAUCÈNE (84)","Tous secteurs","Toutes énergies","conso","3844.4","tep"
"2007","MALAUSSÈNE (06)","Tous secteurs","Toutes énergies","conso","2435.6","tep"
"2007","MALEMORT-DU-COMTAT (84)","Tous secteurs","Toutes énergies","conso","1537.9","tep"
"2007","MALIJAI (04)","Tous secteurs","Toutes énergies","conso","2909.5","tep"
"2007","MALLEFOUGASSE-AUGÈS (04)","Tous secteurs","Toutes énergies","conso","622.4","tep"
"2007","MALLEMOISSON (04)","Tous secteurs","Toutes énergies","conso","1785.0","tep"
"2007","MALLEMORT (13)","Tous secteurs","Toutes énergies","conso","11250.6","tep"
"2007","MANDELIEU-LA-NAPOULE (06)","Tous secteurs","Toutes énergies","conso","54415.0","tep"
"2007","MANE (04)","Tous secteurs","Toutes énergies","conso","1855.2","tep"
"2007","MANOSQUE (04)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","MANOSQUE (04)","Tous secteurs","Toutes énergies","conso","43165.5","tep"
"2007","MANTEYER (05)","Tous secteurs","Toutes énergies","conso","717.5","tep"
"2007","MARCOUX (04)","Tous secteurs","Toutes énergies","conso","721.3","tep"
"2007","MARIE (06)","Tous secteurs","Toutes énergies","conso","253.2","tep"
"2007","MARIGNANE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","MARIGNANE (13)","Tous secteurs","Toutes énergies","conso","67731.8","tep"
"2007","MARSEILLE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","MARSEILLE (13)","Tous secteurs","Toutes énergies","conso","951184.8","tep"
"2007","MARTIGUES (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2007","MARTIGUES (13)","Tous secteurs","Toutes énergies","conso","262236.2","tep"
